frame_num;frame_epoch_time;ip_src;tcp_srcport;ip_ttl;ip_id;DF;tcp_tsval;tcp_seq;tcp_flags;tcp_stream;payload_len
2835;1569837665.300385;111.224.249.20;51800;51;0x0000c16a;1;1376111395.0;3150973513;0x00000002;76;0
2838;1569837666.314825;111.224.249.20;51800;51;0x0000c16b;1;1376111645.0;3150973513;0x00000002;76;0
2880;1569837681.615621;111.224.249.20;33502;50;0x0000ffd6;1;1376115473.0;3589743815;0x00000002;79;0
2893;1569837691.846857;111.224.249.20;39740;51;0x00003039;1;1376118033.0;3568293160;0x00000002;80;0
2961;1569837738.7905958;222.82.57.140;1425;50;0x00005864;1;1376126713.0;1232035485;0x00000002;89;0
2969;1569837754.085873;116.54.98.198;46460;51;0x000069c9;1;1376147454.0;1108819511;0x00000002;90;0
2972;1569837755.078785;116.54.98.198;46460;51;0x000069ca;1;1376147704.0;1108819511;0x00000002;90;0
2975;1569837757.082559;116.54.98.198;46460;51;0x000069cb;1;1376148205.0;1108819511;0x00000002;90;0
3097;1569837927.8256829;180.95.231.171;37044;49;0x0000d0b2;1;1376170583.0;2541773541;0x00000002;107;0
3112;1569837960.4115138;36.32.3.103;37358;49;0x000011a6;1;1376176815.0;2466175753;0x00000002;110;0
3114;1569837960.4330692;36.32.3.103;37368;49;0x0000e20c;1;1376176821.0;2924030137;0x00000002;111;0
3119;1569837961.411506;36.32.3.103;37358;49;0x000011a7;1;1376177065.0;2466175753;0x00000002;110;0
3124;1569837965.261545;118.81.6.139;47606;50;0x000030c4;1;1376186384.0;1359134932;0x00000002;112;0
3129;1569837965.8504052;118.81.6.139;47956;50;0x0000fab4;1;1376186531.0;968624663;0x00000002;113;0
3186;1569838023.591135;58.249.101.75;52028;50;0x00005858;1;1376214828.0;1426851700;0x00000002;118;0
3195;1569838033.8028028;58.249.101.75;58640;50;0x000027fe;1;1376217382.0;1552764632;0x00000002;120;0
3202;1569838036.255279;112.230.45.194;55172;50;0x000067a0;1;1376204110.0;3518976750;0x00000002;121;0
3204;1569838037.174981;112.230.45.194;55172;50;0x000067a1;1;1376204360.0;3518976750;0x00000002;121;0
3227;1569838074.897043;123.158.49.8;50184;50;0x0000c0d9;1;1376213741.0;77699636;0x00000002;125;0
3229;1569838075.893051;123.158.49.8;50184;50;0x0000c0da;1;1376213991.0;77699636;0x00000002;125;0
3231;1569838076.298813;123.158.49.8;50624;50;0x000092ed;1;1376214095.0;4097756834;0x00000002;126;0
3235;1569838077.3073058;123.158.49.8;50624;50;0x000092ee;1;1376214345.0;4097756834;0x00000002;126;0
3245;1569838077.909107;123.158.49.8;50184;50;0x0000c0db;1;1376214492.0;77699636;0x00000002;125;0
3251;1569838079.3193402;123.158.49.8;50624;50;0x000092ef;1;1376214846.0;4097756834;0x00000002;126;0
3253;1569838083.38796;123.158.49.8;50624;50;0x000092f0;1;1376215848.0;4097756834;0x00000002;126;0
3328;1569838203.71087;221.13.12.231;40282;49;0x00006a16;1;1376259847.0;1106601233;0x00000002;137;0
3333;1569838204.17334;221.13.12.231;40530;49;0x00004d9f;1;1376259963.0;2578334436;0x00000002;138;0
3338;1569838204.647871;221.13.12.231;40788;49;0x00004832;1;1376260080.0;1107773378;0x00000002;139;0
3680;1569859284.369335;27.224.136.220;57512;51;0x00007294;1;1381516181.0;250032385;0x00000002;82;0
3682;1569859284.3970118;221.213.75.152;58184;49;0x000017c6;1;1381507803.0;4182914333;0x00000002;83;0
3724;1569859299.621249;119.39.46.155;45868;50;0x0000d896;1;1381513530.0;3240419756;0x00000002;87;0
3727;1569859299.7097478;221.213.75.152;39850;49;0x0000d88c;1;1381511634.0;462743902;0x00000002;88;0
3746;1569859318.7273252;119.39.46.155;56620;50;0x00005e7a;1;1381518309.0;218240415;0x00000002;90;0
3064;1569862345.488827;182.138.163.122;36902;51;0x0000dd73;1;1382273072.0;211029315;0x00000002;55;0
3069;1569862355.74935;180.95.231.60;43906;49;0x0000b6e0;1;1382275641.0;1360620761;0x00000002;56;0
3106;1569862477.814598;116.252.0.218;56060;51;0x00009676;1;1382314533.0;2412373075;0x00000002;62;0
3111;1569862493.0602348;116.252.0.218;36438;50;0x0000ae2d;1;1382318344.0;3121295141;0x00000002;63;0
3118;1569862494.0449069;116.252.0.218;36438;50;0x0000ae2e;1;1382318594.0;3121295141;0x00000002;63;0
3490;1569862960.044196;223.166.75.56;52414;50;0x0000bc63;1;1382428653.0;3656094606;0x00000002;106;0
3497;1569862970.298233;223.166.75.56;57760;50;0x00004823;1;1382431217.0;2097508818;0x00000002;107;0
3516;1569863014.049864;27.224.136.77;42366;50;0x0000eaa7;1;1382448531.0;3237517108;0x00000002;110;0
3518;1569863015.046315;27.224.136.77;42366;50;0x0000eaa8;1;1382448781.0;3237517108;0x00000002;110;0
3523;1569863030.252281;180.95.238.127;38586;49;0x00005a5e;1;1382444284.0;1258043042;0x00000002;111;0
3561;1569863074.718624;180.95.238.127;33438;49;0x0000260b;1;1382455400.0;3191389795;0x00000002;118;0
7232;1569865321.3665788;220.200.164.105;54110;48;0x000019ce;1;1383025371.0;1143165717;0x00000002;259;0
7234;1569865322.3579059;220.200.164.105;54110;48;0x000019cf;1;1383025621.0;1143165717;0x00000002;259;0
7237;1569865324.364202;220.200.164.105;54110;48;0x000019d0;1;1383026122.0;1143165717;0x00000002;259;0
7246;1569865334.5992212;220.200.164.105;37386;48;0x000057f5;1;1383028678.0;4132634675;0x00000002;261;0
4603;1569884888.480082;222.94.212.180;34436;51;0x0000ee75;1;1387917201.0;1933574628;0x00000002;139;0
4605;1569884889.480871;222.94.212.180;34436;51;0x0000ee76;1;1387917451.0;1933574628;0x00000002;139;0
4608;1569884891.484552;222.94.212.180;34436;51;0x0000ee77;1;1387917952.0;1933574628;0x00000002;139;0
4619;1569884908.594425;222.94.212.180;40430;51;0x0000eb24;1;1387922227.0;1128851479;0x00000002;141;0
4623;1569884909.587143;222.94.212.180;40430;51;0x0000eb25;1;1387922478.0;1128851479;0x00000002;141;0
4626;1569884911.5927718;222.94.212.180;40430;51;0x0000eb26;1;1387922979.0;1128851479;0x00000002;141;0
4675;1569884997.71837;222.94.212.180;37452;51;0x0000b774;1;1387944512.0;2679893300;0x00000002;148;0
4677;1569884998.716133;222.94.212.180;37452;51;0x0000b775;1;1387944762.0;2679893300;0x00000002;148;0
4690;1569885010.1248121;222.94.212.180;40978;51;0x0000ef34;1;1387947614.0;4239755626;0x00000002;150;0
4692;1569885011.1246521;222.94.212.180;40978;51;0x0000ef35;1;1387947864.0;4239755626;0x00000002;150;0
4695;1569885013.1304178;222.94.212.180;40978;51;0x0000ef36;1;1387948365.0;4239755626;0x00000002;150;0
5139;1569891634.42967;221.213.75.37;39110;49;0x0000b620;1;1389595312.0;3430890640;0x00000002;108;0
5141;1569891635.4347012;221.213.75.37;39110;49;0x0000b621;1;1389595562.0;3430890640;0x00000002;108;0
5146;1569891635.871698;121.57.228.67;49162;51;0x00004728;1;3414865017.0;1300624209;0x00000002;109;0
5151;1569891636.3007421;60.13.6.55;50392;49;0x00002ff6;1;1389604151.0;3453059777;0x00000002;110;0
5162;1569891650.706889;123.145.33.68;58998;50;0x00008551;1;1389607697.0;403062336;0x00000002;113;0
5215;1569891665.974384;221.213.75.37;56232;49;0x00005146;1;1389603198.0;2997811256;0x00000002;118;0
5226;1569891676.265945;221.213.75.37;34524;49;0x0000d03f;1;1389605768.0;3913442231;0x00000002;119;0
5584;1569892724.367952;182.138.162.172;39304;50;0x0000dd76;1;1389890036.0;649843842;0x00000002;196;0
5588;1569892725.3636029;182.138.162.172;39304;50;0x0000dd77;1;1389890286.0;649843842;0x00000002;196;0
5597;1569892727.362566;182.138.162.172;39304;50;0x0000dd78;1;1389890787.0;649843842;0x00000002;196;0
5602;1569892731.3659468;182.138.162.172;39304;50;0x0000dd79;1;1389891788.0;649843842;0x00000002;196;0
5607;1569892747.2969182;124.235.138.78;50612;51;0x00005151;1;1389878867.0;2830733058;0x00000002;199;0
5690;1569892968.229379;113.206.180.5;37560;50;0x00007d4d;1;1389951001.0;4272850260;0x00000002;213;0
5697;1569892978.498927;113.206.180.5;42426;50;0x0000afce;1;1389953570.0;2946608620;0x00000002;214;0
5700;1569892979.49339;113.206.180.5;42426;50;0x0000afcf;1;1389953820.0;2946608620;0x00000002;214;0
5392;1569902424.1716921;222.94.163.90;51516;50;0x00000bb0;1;1392301125.0;3209224181;0x00000002;93;0
5397;1569902425.4135501;116.252.2.254;51534;51;0x0000bce7;1;1392298364.0;208303515;0x00000002;94;0
5404;1569902439.82623;222.94.163.90;33260;50;0x0000a98f;1;1392305039.0;3258731008;0x00000002;95;0
5422;1569902455.33291;223.166.75.20;50520;50;0x0000d980;1;1392302466.0;1943863298;0x00000002;97;0
5433;1569902464.55863;222.94.163.90;46854;50;0x0000963e;1;1392311219.0;529362317;0x00000002;99;0
5435;1569902465.517083;223.166.75.20;57188;50;0x00000501;1;1392305012.0;2011752053;0x00000002;100;0
5439;1569902465.550889;222.94.163.90;46854;50;0x0000963f;1;1392311469.0;529362317;0x00000002;99;0
5446;1569902467.563128;222.94.163.90;46854;50;0x00009640;1;1392311970.0;529362317;0x00000002;99;0
5459;1569902483.47331;111.224.221.206;54616;51;0x0000dcc8;1;1392315953.0;2227294969;0x00000002;102;0
5488;1569902498.700986;223.166.75.20;51380;50;0x0000e1f6;1;1392313307.0;2637226540;0x00000002;106;0
5498;1569902508.885738;223.166.75.20;57632;50;0x0000cac0;1;1392315854.0;2007615246;0x00000002;108;0
5897;1569903549.6356142;60.208.167.145;53680;50;0x00000bde;1;1392579423.0;916199553;0x00000002;177;0
5904;1569903565.051235;111.162.148.252;40542;50;0x0000b7f2;1;1392600210.0;3093549920;0x00000002;178;0
5922;1569903581.253911;60.208.167.145;38916;50;0x0000f00e;1;1392587327.0;1538703921;0x00000002;181;0
5937;1569903591.612779;60.208.167.145;43172;50;0x0000b34b;1;1392589912.0;3386806035;0x00000002;184;0
6025;1569916943.952717;221.213.75.228;56296;49;0x0000ae6e;1;1395944933.0;1967702923;0x00000002;118;0
6027;1569916944.950278;221.213.75.228;56296;49;0x0000ae6f;1;1395945183.0;1967702923;0x00000002;118;0
6030;1569916946.9545882;221.213.75.228;56296;49;0x0000ae70;1;1395945684.0;1967702923;0x00000002;118;0
6037;1569916948.8339412;36.32.3.26;33124;49;0x0000a6a4;1;1022830159.0;609124587;0x00000002;119;0
6045;1569916963.980742;123.158.60.225;32844;50;0x00008a36;1;1395932875.0;3232412925;0x00000002;120;0
6047;1569916964.7338371;123.158.60.225;32844;50;0x00008a37;1;1395933125.0;3232412925;0x00000002;120;0
6083;1569917013.148313;123.158.60.225;49440;50;0x0000bb2b;1;1395945309.0;3050886262;0x00000002;124;0
6088;1569917014.1208532;123.158.60.225;49440;50;0x0000bb2c;1;1395945559.0;3050886262;0x00000002;124;0
6091;1569917016.146431;123.158.60.225;49440;50;0x0000bb2d;1;1395946060.0;3050886262;0x00000002;124;0
6101;1569917028.065936;36.32.3.28;56376;49;0x000005d6;1;1395949045.0;1071609891;0x00000002;127;0
6123;1569917086.030457;36.32.3.28;58252;49;0x00004aaf;1;1395963536.0;3964140607;0x00000002;131;0
6388;1569917551.4024372;221.13.12.144;54586;49;0x00005ce7;1;1396096784.0;6874103;0x00000002;170;0
6406;1569917590.8575;123.232.227.64;46564;50;0x0000ff18;1;1396084434.0;2890953162;0x00000002;174;0
6476;1569917667.274303;220.200.164.156;56768;48;0x000079e9;1;1396111842.0;3996614667;0x00000002;180;0
6520;1569917780.298207;175.152.108.142;40322;50;0x00000029;1;1396154021.0;2348654220;0x00000002;189;0
6522;1569917781.29638;175.152.108.142;40322;50;0x0000002a;1;1396154271.0;2348654220;0x00000002;189;0
6525;1569917783.300167;175.152.108.142;40322;50;0x0000002b;1;1396154772.0;2348654220;0x00000002;189;0
6532;1569917787.514317;221.213.75.160;54680;49;0x00009054;1;1396133589.0;723902081;0x00000002;191;0
6534;1569917787.52573;221.213.75.160;54686;49;0x00008073;1;1396133592.0;3761688235;0x00000002;192;0
6725;1569918334.683046;111.175.57.92;40894;51;0x00005c23;1;1396270389.0;1198471446;0x00000002;237;0
6743;1569918349.914982;111.175.57.92;47458;50;0x0000984b;1;1396274200.0;3817335891;0x00000002;239;0
6751;1569918355.8264372;117.15.89.184;41210;50;0x00009309;1;1396297911.0;2789426110;0x00000002;240;0
6758;1569918365.1591501;111.175.57.92;53826;51;0x0000fccf;1;1396278008.0;2270592567;0x00000002;241;0
6764;1569918370.997962;117.15.89.184;45650;50;0x00003b74;1;1396301703.0;1734403315;0x00000002;242;0
6775;1569918375.400022;111.175.57.92;57966;51;0x0000140b;1;1396280569.0;3945634034;0x00000002;243;0
6791;1569918386.192168;119.96.105.228;38944;51;0x00000ae8;1;1396288564.0;1518380764;0x00000002;244;0
6795;1569918387.190159;119.96.105.228;38944;51;0x00000ae9;1;1396288814.0;1518380764;0x00000002;244;0
6809;1569918397.5148838;119.96.105.228;46586;51;0x00003822;1;1396291394.0;1393594208;0x00000002;245;0
6813;1569918398.524212;119.96.105.228;46586;51;0x00003823;1;1396291645.0;1393594208;0x00000002;245;0
6996;1569919117.80101;175.152.111.70;45990;50;0x00005d20;1;1396466165.0;674905301;0x00000002;279;0
7001;1569919120.8877652;122.96.73.32;16831;49;0x0000bccd;1;1396475324.0;1236220273;0x00000002;280;0
7003;1569919121.884723;122.96.73.32;16831;49;0x0000bcce;1;1396475574.0;1236220273;0x00000002;280;0
7025;1569919137.021848;122.96.73.32;15927;49;0x00002345;1;1396479358.0;3665409595;0x00000002;282;0
7044;1569919155.669087;122.96.73.32;17126;49;0x0000fd35;1;1396484021.0;2522110592;0x00000002;284;0
7046;1569919156.667796;122.96.73.32;17126;49;0x0000fd36;1;1396484271.0;2522110592;0x00000002;284;0
7056;1569919166.768987;122.96.73.32;17443;49;0x0000ac74;1;1396486796.0;2701795064;0x00000002;285;0
7061;1569919167.767199;122.96.73.32;17443;49;0x0000ac75;1;1396487046.0;2701795064;0x00000002;285;0
7071;1569919181.3464499;171.12.10.13;48694;51;0x00006848;1;1396504283.0;1834983059;0x00000002;286;0
7081;1569919202.963465;60.208.211.190;34324;50;0x00000880;1;1396492755.0;4204380499;0x00000002;288;0
7156;1569919403.980925;110.80.152.45;46554;51;0x00004a18;1;1396537714.0;876622698;0x00000002;305;0
7162;1569919404.678998;110.80.152.45;47280;50;0x00005663;1;1396537890.0;464858177;0x00000002;306;0
6705;1569921672.9205158;221.234.224.144;45204;50;0x00008fa3;1;1397127174.0;1255929765;0x00000002;195;0
6707;1569921673.0713742;221.234.224.144;45292;51;0x00006356;1;1397127213.0;3537771387;0x00000002;196;0
6721;1569921679.3571548;175.42.3.110;60554;50;0x0000dfcd;1;1397111846.0;3596018667;0x00000002;198;0
6723;1569921680.3503342;175.42.3.110;60554;50;0x0000dfce;1;1397112096.0;3596018667;0x00000002;198;0
6750;1569921718.634975;221.11.60.154;58158;50;0x000042cb;1;1397121671.0;3320651852;0x00000002;201;0
6795;1569921866.64373;110.80.152.79;37540;51;0x00002253;1;1397161676.0;543874207;0x00000002;210;0
6797;1569921867.655786;110.80.152.79;37540;51;0x00002254;1;1397161926.0;543874207;0x00000002;210;0
6848;1569922008.322006;121.57.226.3;55420;51;0x0000f089;1;1397188789.0;4157052988;0x00000002;217;0
6885;1569922062.463417;106.45.0.251;52056;50;0x000027a8;1;1397207610.0;3322779026;0x00000002;225;0
6887;1569922062.51013;106.45.0.251;52100;50;0x000098bd;1;1397207621.0;1008413432;0x00000002;226;0
7033;1569922495.4482362;27.16.221.9;55448;51;0x000070a3;1;1397332806.0;3946572773;0x00000002;258;0
6327;1569923632.6379058;121.57.231.168;37908;51;0x00000c0a;1;1397603229.0;28424087;0x00000002;91;0
6369;1569923706.960624;175.42.0.220;56294;50;0x000076d6;1;1397618699.0;792366813;0x00000002;99;0
6371;1569923707.956713;175.42.0.220;56294;50;0x000076d7;1;1397618949.0;792366813;0x00000002;99;0
6409;1569923837.3074782;106.45.1.119;43802;50;0x000025b4;1;1397668273.0;3595738117;0x00000002;106;0
6411;1569923837.3650029;106.45.1.119;43830;51;0x00009134;1;1397668288.0;2147363060;0x00000002;107;0
6634;1569924496.812998;180.95.231.201;47234;49;0x00008a3a;1;1397819228.0;3330444646;0x00000002;153;0
6637;1569924497.8144221;180.95.231.201;47234;49;0x00008a3b;1;1397819478.0;3330444646;0x00000002;153;0
6728;1569924733.259121;175.184.164.106;44744;50;0x0000d4aa;1;1397870034.0;2576490058;0x00000002;175;0
6737;1569924737.12086;175.184.164.106;44666;50;0x0000f1b7;1;1397871000.0;2039626505;0x00000002;177;0
6829;1569924854.909528;116.54.98.190;45044;50;0x0000ad47;1;1397905740.0;1159197707;0x00000002;187;0
7491;1569926419.64728;119.39.46.74;49362;50;0x0000fadd;1;1398313851.0;3894634918;0x00000002;299;0
6718;1569927720.5778508;182.138.215.143;44523;50;0x000036c7;1;1398618768.0;3655732311;0x00000002;126;0
6723;1569927735.8376691;220.200.166.102;60046;48;0x0000d32e;1;1398629034.0;1773908356;0x00000002;127;0
6737;1569927751.05824;220.200.166.102;39982;48;0x00007af9;1;1398632840.0;513018737;0x00000002;129;0
6746;1569927761.2779322;220.200.166.102;45366;48;0x0000dd50;1;1398635395.0;1017358035;0x00000002;131;0
6775;1569927779.2057538;124.90.49.119;54046;50;0x00002669;1;1398631514.0;3018607155;0x00000002;135;0
6779;1569927780.2019732;124.90.49.119;54046;50;0x0000266a;1;1398631764.0;3018607155;0x00000002;135;0
7568;1569945588.767936;175.184.167.25;45946;50;0x00007d09;1;1403092229.0;726597890;0x00000002;124;0
7576;1569945604.0105722;223.166.74.115;54894;50;0x0000ffe1;1;1403096043.0;1586590730;0x00000002;126;0
7583;1569945605.002555;223.166.74.115;54894;50;0x0000ffe2;1;1403096293.0;1586590730;0x00000002;126;0
7699;1569945939.259345;182.138.163.57;54606;50;0x0000fe4f;1;1403179871.0;3621137680;0x00000002;144;0
7705;1569945940.968986;113.58.224.49;58776;49;0x000024f8;1;1403180322.0;3362779610;0x00000002;145;0
7709;1569945942.0467172;113.58.224.49;58776;49;0x000024f9;1;1403180572.0;3362779610;0x00000002;145;0
7720;1569945950.260615;182.138.163.57;60200;50;0x0000929d;1;1403182623.0;1895320706;0x00000002;146;0
10748;1569799166.0699012;222.82.61.192;16799;51;0x000039c7;1;1077500799.0;2891735736;0x00000002;187;0
11547;1569799172.3291078;113.128.105.9;34586;50;0x0000e2f8;1;1366502129.0;3825387529;0x00000002;195;0
11643;1569799173.329085;113.128.105.9;34586;50;0x0000e2f9;1;1366502379.0;3825387529;0x00000002;195;0
11815;1569799175.332584;113.128.105.9;34586;50;0x0000e2fa;1;1366502880.0;3825387529;0x00000002;195;0
11861;1569799178.336138;171.34.177.169;53856;45;0x00007716;1;1366486574.0;683645240;0x00000002;203;0
120929;1569800486.2743092;182.101.48.214;5822;48;0x00004929;1;2907989971.0;3426758394;0x00000002;1887;0
120931;1569800486.276264;36.5.177.153;26452;48;0x0000a155;1;2907989971.0;3513239174;0x00000002;1888;0
120933;1569800486.2936358;116.252.0.158;20439;47;0x0000543f;1;2907989971.0;2381591532;0x00000002;1889;0
120935;1569800486.30137;114.221.126.75;28250;47;0x0000cffb;1;2907989971.0;1558620200;0x00000002;1890;0
120941;1569800486.304628;125.84.183.99;21585;48;0x00009efc;1;2907989971.0;1138358575;0x00000002;1891;0
120943;1569800486.3052;182.138.215.221;53401;48;0x000009bf;1;2907989971.0;4053036652;0x00000002;1892;0
120945;1569800486.317255;221.198.81.192;53515;43;0x00001ac2;1;2907989971.0;1918598417;0x00000002;1893;0
120947;1569800486.322953;171.116.46.50;12893;43;0x00008251;1;2907989971.0;3787646338;0x00000002;1894;0
120949;1569800486.32353;1.31.115.239;28070;43;0x00009267;1;2907989971.0;2417030580;0x00000002;1895;0
120954;1569800486.339434;58.19.92.143;3280;43;0x0000fe54;1;2907989971.0;4224162183;0x00000002;1896;0
120956;1569800486.341695;180.95.238.107;42054;42;0x0000f64b;1;2907989971.0;1872925080;0x00000002;1897;0
120958;1569800486.342193;60.13.7.60;40533;42;0x0000c2cc;1;2907989971.0;361342239;0x00000002;1898;0
120960;1569800486.342418;211.97.19.193;37275;43;0x0000a835;1;2907989971.0;2314588134;0x00000002;1899;0
120962;1569800486.342896;60.13.7.107;59985;42;0x00003da1;1;2907989971.0;2165070450;0x00000002;1900;0
120987;1569800486.3577251;113.58.235.139;38637;42;0x000079be;1;2907989971.0;4275052141;0x00000002;1903;0
120989;1569800486.360004;175.152.109.190;13693;43;0x000097f9;1;2907989971.0;513863722;0x00000002;1904;0
120991;1569800486.36105;175.152.109.161;55968;43;0x0000cb91;1;2907989971.0;3168054338;0x00000002;1905;0
122500;1569800526.262418;36.47.161.183;38335;48;0x0000d37a;1;2908029977.0;490657635;0x00000002;1909;0
122502;1569800526.262758;106.47.30.181;14055;47;0x00000e85;1;2908029977.0;115346076;0x00000002;1910;0
122504;1569800526.267259;106.45.1.39;43309;47;0x00004053;1;2908029977.0;2161853514;0x00000002;1911;0
122506;1569800526.267824;113.128.104.217;63413;47;0x00003f59;1;2908029977.0;1815821120;0x00000002;1912;0
122512;1569800526.27476;1.80.146.53;60814;47;0x00008b14;1;2908029977.0;2660994829;0x00000002;1913;0
122514;1569800526.2754269;1.80.144.85;26230;47;0x000086ca;1;2908029977.0;214008531;0x00000002;1914;0
122516;1569800526.281775;124.235.138.81;21424;47;0x0000a34f;1;2908029977.0;2735581014;0x00000002;1915;0
122520;1569800526.301657;59.173.153.113;12025;47;0x00007b2b;1;2908029977.0;177831730;0x00000002;1916;0
122526;1569800526.314038;222.82.60.251;14465;48;0x0000f90f;1;2908029977.0;3367238934;0x00000002;1917;0
122534;1569800526.33125;221.205.136.230;38933;43;0x0000a69a;1;2908029977.0;1135977091;0x00000002;1918;0
122536;1569800526.331537;1.27.49.111;36308;43;0x00002b60;1;2908029977.0;1106915193;0x00000002;1919;0
